dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-95 6.4399 -16.1133 5.4435 2.8766 22.3049 6.1446 25.2894 44.3715 -98.0274 -24.5164
-94 7.0934 -15.9307 5.4435 2.8766 22.3685 6.1446 25.2353 44.3715 -97.8397 -24.5310
-93 8.8549 -15.7575 5.4435 2.8766 22.4267 6.1446 25.1806 44.3715 -97.6548 -24.5462
-92 7.8995 -15.5944 5.4435 2.8766 22.4794 6.1446 25.1255 44.3715 -97.4734 -24.5621
-91 6.3070 -15.4419 5.4435 2.8766 22.5265 6.1446 25.0698 44.3715 -97.2960 -24.5785
-90 2.2585 -15.3007 5.4435 2.8766 22.5680 6.1446 25.0137 44.3715 -97.1234 -24.5954
-89 15.0056 -15.1714 5.4435 2.8766 22.6040 6.1446 24.9572 44.3715 -96.9561 -24.6127
-88 9.3092 -15.0545 5.4435 2.8766 22.6344 6.1446 24.9002 44.3715 -96.7947 -24.6305
-87 3.0776 -14.9504 5.4435 2.8766 22.6591 6.1446 24.8428 44.3715 -96.6398 -24.6487
-86 6.6693 -14.8596 5.4435 2.8766 22.6782 6.1446 24.7850 44.3715 -96.4918 -24.6672
-85 8.9381 -14.7825 5.4435 2.8766 22.6918 6.1446 24.7267 44.3715 -96.3513 -24.6860
-84 3.1341 -14.7194 5.4435 2.8766 22.6997 6.1446 24.6681 44.3715 -96.2185 -24.7049
-83 5.4333 -14.6705 5.4435 2.8766 22.7021 6.1446 24.6091 44.3715 -96.0939 -24.7241
-82 11.6518 -14.6361 5.4435 2.8766 22.6989 6.1446 24.5498 44.3715 -95.9777 -24.7433
-81 4.1726 -14.6160 5.4435 2.8766 22.6902 6.1446 24.4901 44.3715 -95.8703 -24.7622
-80 1.6328 -14.6101 5.4435 2.8766 22.6761 6.1446 24.4301 44.3715 -95.7719 -24.7807
-79 14.8809 -14.6185 5.4435 2.8766 22.6565 6.1446 24.3698 44.3715 -95.6825 -24.7986
-78 6.8565 -14.6413 5.4435 2.8766 22.6316 6.1446 24.3092 44.3715 -95.6023 -24.8160
-77 4.0018 -14.6782 5.4435 2.8766 22.6013 6.1446 24.2483 44.3715 -95.5314 -24.8328
-76 3.3348 -14.7294 5.4435 2.8766 22.5659 6.1446 24.1872 44.3715 -95.4698 -24.8489
-75 6.8892 -14.7944 5.4435 2.8766 22.5252 6.1446 24.1259 44.3715 -95.4174 -24.8644
-74 2.4235 -14.8732 5.4435 2.8766 22.4795 6.1446 24.0643 44.3715 -95.3742 -24.8791
-73 8.6690 -14.9655 5.4435 2.8766 22.4287 6.1446 24.0026 44.3715 -95.3400 -24.8931
-72 11.0515 -15.0710 5.4435 2.8766 22.3731 6.1446 23.9407 44.3715 -95.3148 -24.9062
-71 7.8336 -15.1894 5.4435 2.8766 22.3126 6.1446 23.8786 44.3715 -95.2984 -24.9185
-70 3.1713 -15.3203 5.4435 2.8766 22.2474 6.1446 23.8165 44.3715 -95.2905 -24.9299
-69 9.7613 -15.4633 5.4435 2.8766 22.1776 6.1446 23.7542 44.3715 -95.2909 -24.9404
-68 7.1494 -15.6179 5.4435 2.8766 22.1034 6.1446 23.6918 44.3715 -95.2993 -24.9500
-67 4.5125 -15.7838 5.4435 2.8766 22.0247 6.1446 23.6294 44.3715 -95.3155 -24.9586
-66 7.1430 -15.9604 5.4435 2.8766 21.9418 6.1446 23.5669 44.3715 -95.3392 -24.9661
-65 15.2698 -16.1473 5.4435 2.8766 21.8548 6.1446 23.5045 44.3715 -95.3701 -24.9726
-64 2.7266 -16.3439 5.4435 2.8766 21.7638 6.1446 23.4420 44.3715 -95.4079 -24.9781
-63 9.2252 -16.5498 5.4435 2.8766 21.6689 6.1446 23.3796 44.3715 -95.4522 -24.9825
-62 8.1002 -16.7645 5.4435 2.8766 21.5704 6.1446 23.3173 44.3715 -95.5026 -24.9857
-61 6.5919 -16.9874 5.4435 2.8766 21.4683 6.1446 23.2550 44.3715 -95.5590 -24.9879
-60 6.0828 -17.2179 5.4435 2.8766 21.3628 6.1446 23.1929 44.3715 -95.6209 -24.9889
-59 2.7078 -17.4557 5.4435 2.8766 21.2540 6.1446 23.1309 44.3715 -95.6880 -24.9889
-58 -0.4831 -17.7001 5.4435 2.8766 21.1421 6.1446 23.0691 44.3715 -95.7599 -24.9876
-57 7.3809 -17.9506 5.4435 2.8766 21.0274 6.1446 23.0075 44.3715 -95.8364 -24.9852
-56 0.6706 -18.2067 5.4435 2.8766 20.9098 6.1446 22.9461 44.3715 -95.9171 -24.9817
-55 11.7703 -18.4678 5.4435 2.8766 20.7897 6.1446 22.8850 44.3715 -96.0018 -24.9769
-54 11.0771 -18.7336 5.4435 2.8766 20.6671 6.1446 22.8241 44.3715 -96.0900 -24.9710
-53 1.0627 -19.0034 5.4435 2.8766 20.5423 6.1446 22.7636 44.3715 -96.1815 -24.9640
-52 8.1230 -19.2768 5.4435 2.8766 20.4154 6.1446 22.7035 44.3715 -96.2761 -24.9558
-51 4.1748 -19.5534 5.4435 2.8766 20.2866 6.1446 22.6437 44.3715 -96.3734 -24.9465
-50 2.6735 -19.8326 5.4435 2.8766 20.1561 6.1446 22.5843 44.3715 -96.4732 -24.9361
-49 5.1182 -20.1137 5.4435 2.8766 20.0241 6.1446 22.5254 44.3715 -96.5752 -24.9242
-48 1.0567 -20.3963 5.4435 2.8766 19.8907 6.1446 22.4669 44.3715 -96.6791 -24.9110
-47 -1.1830 -20.6797 5.4435 2.8766 19.7562 6.1446 22.4090 44.3715 -96.7849 -24.8962
-46 -0.8808 -20.9635 5.4435 2.8766 19.6207 6.1446 22.3515 44.3715 -96.8921 -24.8798
-45 -2.6505 -21.2471 5.4435 2.8766 19.4844 6.1446 22.2947 44.3715 -97.0007 -24.8617
-44 -0.7452 -21.5303 5.4435 2.8766 19.3475 6.1446 22.2384 44.3715 -97.1104 -24.8421
-43 1.2566 -21.8127 5.4435 2.8766 19.2102 6.1446 22.1828 44.3715 -97.2210 -24.8210
-42 -1.5673 -22.0941 5.4435 2.8766 19.0727 6.1446 22.1278 44.3715 -97.3323 -24.7985
-41 3.4175 -22.3741 5.4435 2.8766 18.9351 6.1446 22.0735 44.3715 -97.4443 -24.7747
-40 -3.8381 -22.6524 5.4435 2.8766 18.7978 6.1446 22.0200 44.3715 -97.5567 -24.7497
-39 -4.9113 -22.9287 5.4435 2.8766 18.6607 6.1446 21.9672 44.3715 -97.6693 -24.7235
-38 -1.6066 -23.2029 5.4435 2.8766 18.5242 6.1446 21.9152 44.3715 -97.7821 -24.6963
-37 -1.9314 -23.4745 5.4435 2.8766 18.3884 6.1446 21.8640 44.3715 -97.8949 -24.6681
-36 0.8507 -23.7432 5.4435 2.8766 18.2535 6.1446 21.8136 44.3715 -98.0076 -24.6389
-35 -1.8934 -24.0087 5.4435 2.8766 18.1197 6.1446 21.7642 44.3715 -98.1202 -24.6086
-34 -2.4596 -24.2707 5.4435 2.8766 17.9871 6.1446 21.7157 44.3715 -98.2323 -24.5774
-33 0.0742 -24.5290 5.4435 2.8766 17.8560 6.1446 21.6681 44.3715 -98.3441 -24.5452
-32 -2.9267 -24.7835 5.4435 2.8766 17.7265 6.1446 21.6215 44.3715 -98.4554 -24.5123
-31 -2.1391 -25.0339 5.4435 2.8766 17.5988 6.1446 21.5759 44.3715 -98.5661 -24.4788
-30 -5.0037 -25.2801 5.4435 2.8766 17.4730 6.1446 21.5314 44.3715 -98.6761 -24.4446
-29 2.8580 -25.5218 5.4435 2.8766 17.3494 6.1446 21.4879 44.3715 -98.7855 -24.4099
-28 -4.7334 -25.7589 5.4435 2.8766 17.2281 6.1446 21.4455 44.3715 -98.8940 -24.3748
-27 -3.1802 -25.9912 5.4435 2.8766 17.1093 6.1446 21.4043 44.3715 -99.0017 -24.3393
-26 -0.3792 -26.2185 5.4435 2.8766 16.9931 6.1446 21.3642 44.3715 -99.1084 -24.3036
-25 -7.3922 -26.4407 5.4435 2.8766 16.8797 6.1446 21.3253 44.3715 -99.2143 -24.2677
-24 -5.7266 -26.6577 5.4435 2.8766 16.7692 6.1446 21.2876 44.3715 -99.3191 -24.2316
-23 -5.0041 -26.8693 5.4435 2.8766 16.6617 6.1446 21.2512 44.3715 -99.4230 -24.1955
-22 -5.5073 -27.0753 5.4435 2.8766 16.5575 6.1446 21.2160 44.3715 -99.5257 -24.1594
-21 -7.3238 -27.2757 5.4435 2.8766 16.4567 6.1446 21.1822 44.3715 -99.6274 -24.1234
-20 -4.0546 -27.4703 5.4435 2.8766 16.3593 6.1446 21.1496 44.3715 -99.7279 -24.0876
-19 -2.8126 -27.6590 5.4435 2.8766 16.2656 6.1446 21.1184 44.3715 -99.8273 -24.0519
-18 -5.7262 -27.8417 5.4435 2.8766 16.1756 6.1446 21.0886 44.3715 -99.9255 -24.0166
-17 -9.3706 -28.0183 5.4435 2.8766 16.0895 6.1446 21.0601 44.3715 -100.0226 -23.9816
-16 -8.4980 -28.1887 5.4435 2.8766 16.0074 6.1446 21.0331 44.3715 -100.1184 -23.9470
-15 -6.2387 -28.3528 5.4435 2.8766 15.9294 6.1446 21.0074 44.3715 -100.2130 -23.9128
-14 -8.3768 -28.5105 5.4435 2.8766 15.8555 6.1446 20.9833 44.3715 -100.3064 -23.8791
-13 -6.3512 -28.6617 5.4435 2.8766 15.7860 6.1446 20.9606 44.3715 -100.3985 -23.8460
-12 -6.5211 -28.8065 5.4435 2.8766 15.7208 6.1446 20.9394 44.3715 -100.4894 -23.8135
-11 -8.3980 -28.9446 5.4435 2.8766 15.6602 6.1446 20.9197 44.3715 -100.5791 -23.7816
-10 -14.5068 -29.0761 5.4435 2.8766 15.6040 6.1446 20.9015 44.3715 -100.6675 -23.7505
-9 -2.7160 -29.2010 5.4435 2.8766 15.5525 6.1446 20.8848 44.3715 -100.7546 -23.7200
