dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
20 4.8236 -22.1490 5.4435 2.8766 13.9243 6.1446 31.9875 44.3715 -104.1588 -22.7382
21 -3.4626 -22.0849 5.4435 2.8766 14.0143 6.1446 32.0124 44.3715 -104.2092 -22.7386
22 -3.6594 -22.0158 5.4435 2.8766 14.1080 6.1446 32.0384 44.3715 -104.2584 -22.7400
23 -1.9179 -21.9419 5.4435 2.8766 14.2053 6.1446 32.0656 44.3715 -104.3066 -22.7425
24 0.0185 -21.8634 5.4435 2.8766 14.3062 6.1446 32.0938 44.3715 -104.3537 -22.7460
25 4.3697 -21.7805 5.4435 2.8766 14.4104 6.1446 32.1231 44.3715 -104.3996 -22.7505
26 -0.1712 -21.6932 5.4435 2.8766 14.5178 6.1446 32.1534 44.3715 -104.4446 -22.7561
27 3.0255 -21.6018 5.4435 2.8766 14.6283 6.1446 32.1847 44.3715 -104.4884 -22.7627
28 -0.4232 -21.5065 5.4435 2.8766 14.7417 6.1446 32.2170 44.3715 -104.5312 -22.7703
29 1.6874 -21.4073 5.4435 2.8766 14.8580 6.1446 32.2503 44.3715 -104.5730 -22.7788
30 3.7020 -21.3046 5.4435 2.8766 14.9768 6.1446 32.2846 44.3715 -104.6137 -22.7884
31 -0.3948 -21.1984 5.4435 2.8766 15.0981 6.1446 32.3197 44.3715 -104.6534 -22.7990
32 -3.0903 -21.0890 5.4435 2.8766 15.2217 6.1446 32.3557 44.3715 -104.6922 -22.8105
33 2.2855 -20.9766 5.4435 2.8766 15.3474 6.1446 32.3926 44.3715 -104.7299 -22.8230
34 2.7105 -20.8614 5.4435 2.8766 15.4751 6.1446 32.4303 44.3715 -104.7666 -22.8364
35 -2.5967 -20.7434 5.4435 2.8766 15.6046 6.1446 32.4688 44.3715 -104.8023 -22.8508
36 5.6136 -20.6231 5.4435 2.8766 15.7357 6.1446 32.5081 44.3715 -104.8371 -22.8660
37 -0.1745 -20.5004 5.4435 2.8766 15.8683 6.1446 32.5481 44.3715 -104.8709 -22.8822
38 3.4167 -20.3757 5.4435 2.8766 16.0021 6.1446 32.5888 44.3715 -104.9037 -22.8992
39 2.0300 -20.2491 5.4435 2.8766 16.1370 6.1446 32.6303 44.3715 -104.9356 -22.9170
40 1.8711 -20.1209 5.4435 2.8766 16.2728 6.1446 32.6724 44.3715 -104.9666 -22.9357
41 -0.7339 -19.9911 5.4435 2.8766 16.4094 6.1446 32.7151 44.3715 -104.9966 -22.9552
42 4.9506 -19.8602 5.4435 2.8766 16.5464 6.1446 32.7584 44.3715 -105.0257 -22.9755
43 4.0425 -19.7281 5.4435 2.8766 16.6838 6.1446 32.8023 44.3715 -105.0539 -22.9965
44 -2.6159 -19.5952 5.4435 2.8766 16.8213 6.1446 32.8467 44.3715 -105.0812 -23.0183
45 0.1471 -19.4616 5.4435 2.8766 16.9589 6.1446 32.8916 44.3715 -105.1075 -23.0408
46 -2.3647 -19.3275 5.4435 2.8766 17.0962 6.1446 32.9370 44.3715 -105.1330 -23.0639
