dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-76 38.4847 18.2299 5.4435 2.8766 30.6762 6.1446 24.1872 44.3715 -95.4698 0.0000
-75 39.9205 18.1941 5.4435 2.8766 30.6494 6.1446 24.1259 44.3715 -95.4174 0.0000
-74 39.2560 18.1422 5.4435 2.8766 30.6158 6.1446 24.0643 44.3715 -95.3742 0.0000
-73 43.8959 18.0744 5.4435 2.8766 30.5756 6.1446 24.0026 44.3715 -95.3400 0.0000
-72 39.5487 17.9909 5.4435 2.8766 30.5288 6.1446 23.9407 44.3715 -95.3148 0.0000
-71 36.0822 17.8920 5.4435 2.8766 30.4756 6.1446 23.8786 44.3715 -95.2984 0.0000
-70 51.7137 17.7781 5.4435 2.8766 30.4159 6.1446 23.8165 44.3715 -95.2905 0.0000
-69 40.5485 17.6495 5.4435 2.8766 30.3499 6.1446 23.7542 44.3715 -95.2909 0.0000
-68 36.4741 17.5066 5.4435 2.8766 30.2778 6.1446 23.6918 44.3715 -95.2993 0.0000
-67 45.9627 17.3498 5.4435 2.8766 30.1997 6.1446 23.6294 44.3715 -95.3155 0.0000
-66 39.6202 17.1797 5.4435 2.8766 30.1157 6.1446 23.5669 44.3715 -95.3392 0.0000
-65 43.5014 16.9966 5.4435 2.8766 30.0260 6.1446 23.5045 44.3715 -95.3701 0.0000
-64 41.9123 16.8011 5.4435 2.8766 29.9308 6.1446 23.4420 44.3715 -95.4079 0.0000
-63 34.0829 16.5938 5.4435 2.8766 29.8301 6.1446 23.3796 44.3715 -95.4522 0.0000
-62 36.9238 16.3751 5.4435 2.8766 29.7242 6.1446 23.3173 44.3715 -95.5026 0.0000
-61 38.3135 16.1455 5.4435 2.8766 29.6133 6.1446 23.2550 44.3715 -95.5590 0.0000
-60 33.8634 15.9058 5.4435 2.8766 29.4975 6.1446 23.1929 44.3715 -95.6209 0.0000
-59 33.9536 15.6563 5.4435 2.8766 29.3771 6.1446 23.1309 44.3715 -95.6880 0.0000
-58 37.6634 15.3976 5.4435 2.8766 29.2522 6.1446 23.0691 44.3715 -95.7599 0.0000
-57 40.7588 15.1304 5.4435 2.8766 29.1232 6.1446 23.0075 44.3715 -95.8364 0.0000
-56 45.0688 14.8552 5.4435 2.8766 28.9900 6.1446 22.9461 44.3715 -95.9171 0.0000
-55 47.6882 14.5726 5.4435 2.8766 28.8531 6.1446 22.8850 44.3715 -96.0018 0.0000
-54 41.2198 14.2830 5.4435 2.8766 28.7126 6.1446 22.8241 44.3715 -96.0900 0.0000
-53 31.1011 13.9871 5.4435 2.8766 28.5688 6.1446 22.7636 44.3715 -96.1815 0.0000
-52 35.6666 13.6855 5.4435 2.8766 28.4219 6.1446 22.7035 44.3715 -96.2761 0.0000
-51 32.6269 13.3786 5.4435 2.8766 28.2721 6.1446 22.6437 44.3715 -96.3734 0.0000
-50 33.8140 13.0670 5.4435 2.8766 28.1196 6.1446 22.5843 44.3715 -96.4732 0.0000
-49 33.0129 12.7512 5.4435 2.8766 27.9648 6.1446 22.5254 44.3715 -96.5752 0.0000
-48 33.3076 12.4318 5.4435 2.8766 27.8078 6.1446 22.4669 44.3715 -96.6791 0.0000
-47 29.4769 12.1093 5.4435 2.8766 27.6490 6.1446 22.4090 44.3715 -96.7849 0.0000
-46 33.8270 11.7841 5.4435 2.8766 27.4885 6.1446 22.3515 44.3715 -96.8921 0.0000
-45 38.4286 11.4568 5.4435 2.8766 27.3266 6.1446 22.2947 44.3715 -97.0007 0.0000
-44 37.4457 11.1279 5.4435 2.8766 27.1636 6.1446 22.2384 44.3715 -97.1104 0.0000
-43 29.1170 10.7977 5.4435 2.8766 26.9997 6.1446 22.1828 44.3715 -97.2210 0.0000
